Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
,b3-(NH3)-(CH3CH2SCH3)(1+),209.53,462.72,y5(1+),158549.2180728802,237.93774440992033,0.659
,a3-(H2O)-(CH2S)(1+),209.53,462.72,y5(1+),158549.2180728802,237.93774440992033,0.798
67,,185.87,244.81,,125537.61746977751,236.45494506282714,
68,,339.69,512.65,,209849.13237974676,235.94116964293096,
69,,555.04,760.03,,153712.8991788665,233.64093828443032,
70,,522.49,551.31,,288230.71131967404,230.7000345047464,
71,y4-2(NH3)(1+),371.1,452.5,a5-(CH3SH)(1+),464107.4876019918,229.9058101457166,0.19
,bi(6-9)(1+),371.1,452.5,a5-(CH3SH)(1+),464107.4876019918,229.9058101457166,0.206
,y4-2(NH3)(1+),371.1,452.5,b5-(CH3CH2SCH3)(1+),464107.4876019918,229.9058101457166,0.218
,bi(6-9)(1+),371.1,452.5,b5-(CH3CH2SCH3)(1+),464107.4876019918,229.9058101457166,0.233
72,y5-(NH3)(1+),445.35,571.72,a6(1+),355751.2760035402,229.82204999354937,0.39
73,,308.3,501.37,,195024.94994821816,229.00705112483755,
74,a4-(H2O)-(CH2S)(1+),323.61,645.98,y7(1+),356975.9731227211,228.81043090440173,0.523
,a4-(NH3)-(CH2S)(1+),323.61,645.98,y7(1+),356975.9731227211,228.81043090440173,0.713
75,,284.12,442.25,,126839.21019167888,228.74551754269027,
76,,418.6,871.98,,256312.3788704551,228.137456277629,
77,,259.51,854.82,,72706.59924668021,226.7598486339433,
78,,458.68,760.51,,169826.752854277,225.35952375122395,
79,y4(1+),405.2,500.69,a5(1+),677440.0684388881,223.9001130794429,0.37
80,,354.1,570.74,,163876.67547699343,223.20590991361436,
81,,559.08,646.02,,220494.7018529265,222.81094053077288,
82,a4-(NH3)-(CH2S)(1+),324.4,512.94,ai(5-10)-(HCOH)(1+),235786.38893523364,222.11846301946233,0.411
83,,244.67,437.09,,218876.05374260526,221.8126732459411,
84,,353.89,414.76,,496203.4810674978,220.096827127813,
85,,283.55,882.41,,68097.61986156642,219.69498234764498,
86,bi(6-9)-(NH3)(1+),354.01,481.05,b5-(CH3SH)(1+),279571.35239034303,219.6703188946593,0.75
87,,521.73,938.19,,275428.3563070502,218.81562714175823,
88,,580.97,631.35,,140464.04201363865,218.81275041079095,
89,,427.3,881.82,,97207.43970627911,218.28728121270913,
90,,441.4,784.18,,256916.61013146862,217.35845246332318,
91,,370.25,744.48,,137037.38919962343,216.40647479319094,
92,,436.7,572.94,,143817.59170273808,215.44227488404394,
93,,836.05,898.98,,66126.07013315783,215.42056799381166,
94,,286.46,522.38,,167879.21580429067,214.58292136599835,
95,bi(5-8)-(NH3)(1+),353.7,396.99,b4-(H2O)(1+),105076.7099217113,213.42667562944428,0.537
96,,396.65,800.64,,167107.53669577593,213.00826178898822,
97,,544.0,898.38,,148964.6407574359,212.6030915528536,
98,,513.63,898.05,,799254.8598735761,212.36858959280295,
99,b4-(H2O)(1+),397.46,628.65,y7-(H2O)(1+),184228.21997359378,212.03910094216548,0.386
,b4-(H2O)(1+),397.46,628.65,y7-(NH3)(1+),184228.21997359378,212.03910094216548,0.718
100,,406.72,571.3,,181724.68587763255,211.3328203900303,
101,,443.68,657.78,,255271.9410366556,211.29966437098514,
102,,513.49,611.77,,90488.94949873263,210.0448424078941,
103,,556.53,898.54,,194027.17579233137,207.7079748236617,
104,,629.65,741.26,,155589.00038248286,207.5156799001381,
105,,397.06,589.08,,150590.06419092347,207.2211701170731,
106,bi(6-9)-(H2O)(1+),352.98,451.72,b5-(CH3CH2SCH3)(1+),128228.86463079145,206.60873693281803,0.607
,bi(6-9)-(H2O)(1+),352.98,451.72,a5-(CH3SH)(1+),128228.86463079145,206.60873693281803,0.636
107,,457.82,898.68,,298130.23234937154,206.03473518374537,
108,,414.63,879.54,,120221.10933363442,204.76562359440499,
109,,449.23,484.58,,344643.0205528279,204.13582314915374,
110,,422.93,521.29,,334090.3505736048,203.4675653228185,
111,,482.91,817.47,,401382.54506615497,202.74471011950877,
112,b3-(NH3)-(CH2S)(1+),238.99,461.58,y5(1+),144505.81562272384,202.48090616756602,0.667
,bi(6-8)-(H2O)(1+),238.99,461.58,b5-(H2O)-(CH3SH)(1+),144505.81562272384,202.48090616756602,0.747
113,,500.07,854.05,,124528.07710561084,202.23693613015706,
114,,265.08,499.99,,58531.90414089143,202.10503306927524,
115,,312.68,816.29,,175354.7033066399,201.74069500877283,
116,y3(1+),276.98,482.56,b5-(CH2S)(1+),147647.76144421723,201.1534429371856,0.264
,y3(1+),276.98,482.56,a5-(H2O)(1+),147647.76144421723,201.1534429371856,0.282
,y3(1+),276.98,482.56,a5-(NH3)(1+),147647.76144421723,201.1534429371856,0.751
,y3(1+),276.98,482.56,bi(4-8)(1+),147647.76144421723,201.1534429371856,0.781
117,,256.18,509.72,,193772.1521693154,200.39927508328816,
118,,242.41,898.64,,102359.22879007706,200.00038150155575,
119,,387.45,728.65,,83640.97953649,199.70513683143858,
120,,358.98,441.42,,74920.45651214008,199.43420612746377,
121,,479.22,571.78,,363771.83229762875,198.0451345905812,
122,y2(1+),162.58,267.81,b3-2(NH3)(1+),32436.9935270329,197.00077988539186,0.569
,ai(4-5)-2(H2O)(1+),162.58,267.81,b3-2(NH3)(1+),32436.9935270329,197.00077988539186,0.64
123,,493.7,673.38,,195781.97565090156,196.8546522177626,
124,,283.56,512.53,,117270.82603451323,195.91870895695274,
125,,258.54,484.35,,240048.72683415402,195.69325038652627,
126,,384.93,898.64,,122756.62946963387,195.49222708078153,
127,,407.93,899.43,,196424.79429157183,195.48959252297104,
128,b4-(NH3)-(CH2S)(1+),352.66,513.11,ai(5-10)-(HCOH)(1+),228327.47200728723,195.36418008655906,0.483
,a4-2(NH3)(1+),352.66,513.11,ai(5-10)-(HCOH)(1+),228327.47200728723,195.36418008655906,0.557
129,,484.75,855.17,,139085.86820573002,195.2973651786278,
130,,185.72,600.12,,191042.28159322962,195.20923864338582,
131,,855.5,899.14,,143616.86358351968,195.107448811736,
132,y4-(NH3)(1+),388.01,446.86,b5-2(H2O)-(CH2S)(1+),339678.9099423456,194.98214147527318,0.576
,y4-(NH3)(1+),388.01,446.86,b5-2(NH3)-(CH3SH)(1+),339678.9099423456,194.98214147527318,0.614
133,,616.22,816.52,,316927.2886158675,194.69014010236776,
134,,484.45,518.37,,412413.8615163445,194.2605575536294,
135,,312.59,404.69,,153344.34059530406,194.22447020699116,
136,,513.62,881.05,,268640.4094919772,193.89568185612342,
137,y4-2(NH3)(1+),371.17,397.27,b4-(H2O)(1+),226838.5267906564,193.7188861740482,0.041
138,,225.24,600.59,,104577.99175477991,193.2793672133295,
139,b3(1+),301.65,656.51,ai(4-10)(1+),307533.5019251988,193.00984804943158,0.512
,ai(8-10)(1+),301.65,656.51,b7(1+),307533.5019251988,193.00984804943158,0.546
140,,201.54,422.69,,43186.25255207961,192.77540819110757,
141,,600.76,744.02,,149262.6186667989,191.7850220247764,
142,a5-(NH3)-(CH2S)(1+),437.08,515.52,y6-(H2O)(1+),321844.29613782634,191.7376234053418,0.347
,a5-(NH3)-(CH2S)(1+),437.08,515.52,y6-(NH3)(1+),321844.29613782634,191.7376234053418,0.756
143,,649.7,880.29,,163882.15593988908,191.3970087778901,
144,a4-(NH3)(1+),370.27,443.59,y5-(H2O)(1+),246004.31431787522,191.39118980743532,0.633
145,,600.77,837.59,,68917.12800838522,191.2493479291124,
146,,366.61,493.04,,188682.46158758734,191.2030055844026,
147,,452.0,655.98,,198930.99519543184,191.14293044176128,
148,,598.63,660.07,,57053.824861589106,191.0032541211702,
149,,173.06,513.56,,166262.5587338155,190.60464139371695,
150,,506.19,600.67,,323289.67194517964,190.3801012757135,
151,,501.4,728.84,,75818.53403907445,190.01363750376032,
152,,522.1,750.24,,106074.67997602641,189.52127670901066,
153,,785.82,801.03,,187405.66006188275,189.43520911215194,
154,,521.39,968.01,,101930.375344323,188.161896420488,
155,,815.96,986.35,,50667.81972515271,188.0963541081928,
156,,354.88,580.91,,74618.90122962532,187.77257049013969,
157,,244.94,882.0,,200924.4183911461,187.17370595258663,
158,,480.84,599.33,,412334.8511834392,186.91781811439634,
159,,485.22,881.46,,220646.43691475957,186.63009807365927,
160,,312.18,446.36,,142466.5939336005,186.4298359253645,
161,,601.45,929.02,,155825.75142995486,186.3498381832172,
162,,330.08,761.55,,100057.92914178055,186.2972562261769,
163,,216.6,530.81,,65471.389899000824,185.97788894486214,
164,,522.37,539.24,,171729.1622500131,185.1631947838383,
165,,531.86,629.5,,81823.84433119361,184.22160648855404,
166,,502.42,815.6,,238321.56488567428,184.0283912035634,
167,,446.18,816.08,,205809.11226666838,183.67117192106423,
168,,371.1,857.23,,111333.24943803606,183.58384759993706,
169,,312.9,494.22,,323444.7081581688,183.04447604968098,
170,,393.37,815.94,,80088.60251988156,183.03770598235963,
171,y3-(HCOH)(1+),247.41,396.84,b4-(H2O)(1+),81279.22208524909,182.90193053048696,0.498
172,,453.39,615.96,,93713.89160727074,182.50515185364205,
173,,338.93,797.97,,47295.1146103383,181.89207780170992,
174,ai(6-10)-(NH3)-(HCOH)(1+),383.93,500.26,a5(1+),65761.70333438611,181.78387130733296,0.732
175,,599.86,880.91,,288790.08865193545,181.59182133233924,
176,b3(1+),301.55,741.01,y8-(H2O)(1+),63035.24629664988,181.3247855738831,0.732
177,,399.18,416.59,,352227.17050417874,180.6395888984708,
178,,657.22,899.75,,327259.6919973499,180.45350635593175,
179,,256.16,872.55,,67412.16430452924,180.18680199911245,
180,,322.05,898.7,,88019.54841786376,180.11928248712994,
181,,427.8,513.07,,204481.81301104705,179.45090045573997,
182,,484.88,912.02,,108101.98324525915,178.56570747800222,
183,,478.94,503.12,,281229.9372004421,178.49658584633812,
184,,397.34,436.33,,98207.77121588243,178.47009486991644,
185,,371.26,674.01,,166007.5089396426,178.2125624930305,
186,,526.2,571.69,,105482.00815637055,177.6052881828779,
187,,445.13,941.28,,56315.98284760893,177.05123171510357,
188,,493.22,544.61,,193298.9236525052,176.9693859459778,
189,y4-2(NH3)-(HCOH)(1+),341.43,494.38,b5-2(NH3)(1+),149325.77467386506,176.90830670029345,0.301
190,a5-2(NH3)(1+),466.15,515.83,y6-(NH3)(1+),224157.33230526262,176.06744318853083,0.427
,a5-2(NH3)(1+),466.15,515.83,y6-(H2O)(1+),224157.33230526262,176.06744318853083,0.582
191,,470.39,912.61,,67647.39613443264,176.01787338457993,
192,,371.33,644.83,,58129.662270947614,175.9271519217234,
193,,414.5,855.74,,81036.93373768483,175.78036092287488,
194,b3-2(H2O)-(CH3SH)(1+),217.75,338.75,y4-2(H2O)-(HCOH)(1+),91040.08107848284,175.71093860534654,0.574
,b3-2(H2O)-(CH3SH)(1+),217.75,338.75,bi(4-7)-(NH3)(1+),91040.08107848284,175.71093860534654,0.66
,a2(1+),217.75,338.75,y4-2(H2O)-(HCOH)(1+),91040.08107848284,175.71093860534654,0.755
195,,423.15,645.88,,155446.38459955333,175.34160928041845,
196,,196.18,521.53,,153448.63361367988,175.2496044196686,
197,,449.35,728.59,,50085.62036298559,175.20659384910985,
198,b2(1+),245.72,582.39,y7-2(NH3)-(HCOH)(1+),64405.696816813375,174.73864842572124,0.598
199,,173.75,479.1,,102031.80791414429,174.73815648247157,
200,,302.03,330.55,,105304.56288474248,174.73588416052053,
201,,522.01,670.34,,55107.67877273409,174.24301349691356,
202,,542.99,630.94,,53754.073307526356,174.22459063533475,
203,,483.92,543.81,,172196.44369525043,173.7615493783086,
204,b4-(H2O)(1+),396.91,486.01,y6-(NH3)-(HCOH)(1+),207458.31363743343,173.74170920175797,0.388
,bi(2-5)(1+),396.91,486.01,y6-(NH3)-(HCOH)(1+),207458.31363743343,173.74170920175797,0.43
205,y4-2(NH3)(1+),370.93,571.96,b7-2(H2O)-(CH3SH)(1+),191676.06840320543,173.37237702810484,0.461
,y4-2(NH3)(1+),370.93,571.96,a6(1+),191676.06840320543,173.37237702810484,0.643
206,,155.92,521.96,,147220.43151344522,172.54474344169753,
207,,522.12,618.89,,325054.4990057105,172.17808040264399,
208,,453.07,912.01,,157379.23652408004,171.96637815856786,
209,,471.24,985.96,,135250.0327667589,171.78135264857573,
210,,629.03,689.79,,52413.20516929405,171.6496624877112,
211,,159.57,444.14,,87858.08651008946,171.58470419109491,
212,y5-(H2O)-(HCOH)(1+),414.28,459.24,a6-2(H2O)-(CH3CH2SCH3)(1+),312265.4665628094,171.0827739003398,0.092
213,,505.72,616.79,,73655.1981577736,170.68899633626395,
214,a2-(CH2S)(1+),171.41,396.46,y5-2(H2O)-(HCOH)(1+),59384.05207567358,170.36720493637816,0.375
215,,599.07,941.24,,237372.06722364755,170.19473888914698,
216,,546.07,784.43,,84665.06169215217,169.92763424364514,
217,,671.75,815.89,,47214.29826995402,168.28748136131094,
218,,450.98,855.1,,87519.49172091471,168.09558461091032,
219,,190.85,414.79,,58941.616151820795,167.7563608750771,
220,,339.92,758.96,,69856.80863115886,166.86181478591604,
221,bi(5-7)-(H2O)(1+),224.14,415.36,b4(1+),109366.33632474829,166.61336831432044,0.12
222,,435.83,493.32,,320314.8523621403,166.43182833153716,
223,,185.35,815.94,,75452.1483689119,166.4175612997564,
224,bi(5-7)-2(NH3)(1+),208.44,277.52,a4-2(NH3)-(CH3CH2SCH3)(1+),71753.319238832,166.378478907916,0.502
,a3-(H2O)-(CH3SH)(1+),208.44,277.52,y3(1+),71753.319238832,166.378478907916,0.508
,b3-(H2O)-(CH3CH2SCH3)(1+),208.44,277.52,y3(1+),71753.319238832,166.378478907916,0.526
,b3-(NH3)-(CH3CH2SCH3)(1+),208.44,277.52,y3(1+),71753.319238832,166.378478907916,0.769
,b2-2(H2O)(1+),208.44,277.52,y3(1+),71753.319238832,166.378478907916,0.785
,a3-(NH3)-(CH3SH)(1+),208.44,277.52,y3(1+),71753.319238832,166.378478907916,0.794
225,,462.37,673.25,,47552.731426751445,166.11036440114742,
226,,408.78,485.82,,219961.60158962008,165.85183669308464,
227,,441.27,759.2,,155852.86910887613,165.62489008646043,
228,,630.35,881.06,,116887.58188196442,165.50149969711856,
229,,315.45,629.08,,160968.33958576043,165.05041638722616,
230,,180.24,452.1,,50139.231466966376,164.3532989375754,
231,,449.22,800.59,,88931.25155481027,164.30516719123804,
232,,485.37,529.6,,85404.02486038444,164.2365379854863,
233,,207.45,510.52,,72968.69888397389,164.20141836142244,
234,,801.43,818.05,,251200.44202497296,163.6517584805395,
235,,427.58,471.29,,125741.84170350776,163.5823527768932,
236,,471.37,802.14,,259007.02566750234,163.17405200023774,
237,,444.0,628.17,,145483.26233994105,163.08064659952032,
238,,462.54,826.0,,104105.31157840272,162.91504609564043,
239,a4-(CH3SH)(1+),339.39,581.96,y7-2(NH3)-(HCOH)(1+),104896.4910406294,162.59177150939183,0.367
,b4-(CH3CH2SCH3)(1+),339.39,581.96,y7-2(NH3)-(HCOH)(1+),104896.4910406294,162.59177150939183,0.381
,bi(7-10)-(H2O)-(HCOH)(1+),339.39,581.96,b6-(NH3)(1+),104896.4910406294,162.59177150939183,0.425
,y4-2(H2O)-(HCOH)(1+),339.39,581.96,b6-(NH3)(1+),104896.4910406294,162.59177150939183,0.425
,y4-2(H2O)-(HCOH)(1+),339.39,581.96,a7-(CH2S)(1+),104896.4910406294,162.59177150939183,0.479
,bi(7-10)-(H2O)-(HCOH)(1+),339.39,581.96,b6-(H2O)(1+),104896.4910406294,162.59177150939183,0.645
,y4-2(H2O)-(HCOH)(1+),339.39,581.96,b6-(H2O)(1+),104896.4910406294,162.59177150939183,0.645
240,,202.0,598.58,,177017.4312952408,162.5796094848729,
241,,312.68,368.8,,47871.43425035536,161.77454812798746,
242,b3-2(H2O)-(CH3SH)(1+),218.09,259.01,y3-(H2O)(1+),100147.42102459936,161.56532961194588,0.098
243,,258.14,581.19,,46921.98523034868,161.52110567311624,
244,,322.75,881.03,,78426.01917988986,161.40424209307682,
245,,470.25,880.57,,113867.26686050258,160.78639132247304,
246,,245.74,369.93,,139362.27371061072,160.71047366582525,
247,,218.39,897.88,,185261.6946307716,160.47898348632359,
248,,276.73,457.77,,172795.8115490429,160.064317368538,
249,,646.69,912.74,,125489.04572541927,160.04863055541847,
250,a3-(H2O)-(CH3CH2SCH3)(1+),180.23,484.72,y6-(H2O)-(HCOH)(1+),76677.6251291313,160.04553088462077,0.543
,b2-(NH3)-(CH3SH)(1+),180.23,484.72,y6-(H2O)-(HCOH)(1+),76677.6251291313,160.04553088462077,0.546
251,,470.57,702.5,,88506.7787661559,159.91016616597722,
252,,397.23,930.15,,53936.21905417937,159.8057381945747,
253,,759.22,783.2,,50039.90466497258,159.6967425658566,
254,,247.05,259.33,,74706.85723882717,159.62214458264904,
255,b2(1+),245.1,358.16,y4-(NH3)-(HCOH)(1+),157746.1787569517,159.5535087057317,0.032
256,,315.38,514.88,,83468.28475606983,159.48237711242004,
257,,629.34,872.02,,130073.29896343402,159.45716598939325,
258,,600.16,732.33,,115325.66438651903,159.41826098608422,
259,,442.45,554.65,,133892.59529605103,159.27074604514627,
260,,646.39,857.12,,100096.7426046307,159.24068542105667,
261,,461.83,711.62,,111699.86185165799,159.01046045198234,
262,,638.31,899.49,,89531.2350648367,158.63456080998188,
263,,339.0,899.36,,218697.93349152055,158.3981416132365,
264,,202.15,413.85,,53931.67772085557,157.93881337472948,
265,,301.97,671.31,,48825.30299162934,157.6102626860016,
266,,276.57,854.29,,69552.94298004583,156.96456392172905,
267,y3-2(H2O)(1+),240.96,416.07,b5-2(H2O)-(CH3CH2SCH3)(1+),193829.4763696326,156.91585468192216,0.239
,y3-2(H2O)(1+),240.96,416.07,a5-2(H2O)-(CH3SH)(1+),193829.4763696326,156.91585468192216,0.264
268,bi(8-9)-(NH3)(1+),226.1,516.48,a7-2(H2O)-(CH3CH2SCH3)(1+),156877.29312601968,156.22536025604052,0.161
,b3-(CH3CH2SCH3)(1+),226.1,516.48,y6-(NH3)(1+),156877.29312601968,156.22536025604052,0.241
,a3-(CH3SH)(1+),226.1,516.48,y6-(NH3)(1+),156877.29312601968,156.22536025604052,0.245
269,,645.75,930.57,,315693.24147156114,156.1020648070811,
270,,436.1,525.09,,157314.72549164435,155.92621763999497,
271,y3-(H2O)(1+),258.95,436.39,a5-(H2O)-(CH2S)(1+),137881.12730434613,155.84570059312745,0.166
272,a4-2(NH3)-(CH3CH2SCH3)(1+),276.43,422.34,ai(5-9)-2(NH3)(1+),60394.12909651442,155.79409107965958,0.727
273,,238.17,500.22,,146190.34517354518,155.5503845578936,
274,,371.06,912.49,,49810.84908676751,155.38749040535004,
275,,492.88,582.01,,145848.8839011678,155.2000776298485,
276,,323.76,631.63,,105828.02953308,155.19349819021818,
277,,339.49,372.15,,91426.2296412805,155.11228143066677,
278,,301.28,458.89,,194475.9783638678,154.97620066567865,
279,,785.25,897.88,,232578.54302414006,154.61099675525367,
280,a3-(NH3)(1+),256.93,450.03,bi(4-8)-2(NH3)(1+),133451.35819277822,154.4553202469218,0.776
281,,218.8,369.63,,70718.90858342801,154.3796213935045,
282,,873.44,928.57,,34627.091465289326,154.3090815546088,
283,,516.05,760.67,,140472.71682338425,154.25439658883872,
284,b2(1+),245.03,283.44,bi(3-5)(1+),92013.58438794728,153.83312560518496,0.767
285,bi(6-9)(1+),371.36,424.78,a5-(CH3CH2SCH3)(1+),49303.039699311164,153.6933485584291,0.515
,y4-2(NH3)(1+),371.36,424.78,a5-(CH3CH2SCH3)(1+),49303.039699311164,153.6933485584291,0.529
286,,316.94,354.26,,57509.631248441714,153.43690639425134,
287,,493.83,806.97,,135801.49106922335,153.37095429744946,
288,,479.38,713.6,,49591.52025262247,153.31296621358538,
289,,513.74,843.35,,144472.5098757453,153.16485338197717,
290,,880.74,898.93,,175672.31039209178,152.92429671097184,
291,,732.43,816.82,,42424.376832485825,152.9207926751576,
