Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
22,y5(1+),600.57,640.34,ai(2-7)-(HCOH)-(HCOH)(1+),8888.856592587665,427.58745475307813,0.19
,y5(1+),600.57,640.34,ai(2-7)-(CH3COOH)(1+),8888.856592587665,427.58745475307813,0.19
23,b3(1+),313.63,982.26,y8(1+),126843.4198777707,425.87615639485665,0.658
24,a4-2(H2O)-(HCOH)(1+),351.88,982.78,y8(1+),57232.379970431495,416.10302401781144,0.693
25,a5(1+),514.27,600.67,y5(1+),6394.142910182452,397.91402194142415,0.292
,bi(4-7)(1+),514.27,600.67,y5(1+),6394.142910182452,397.91402194142415,0.293
26,b4-(CH3CH2SCH3)(1+),368.88,982.58,y8(1+),134860.36152207776,394.6757231927231,0.33
,a4-(H2O)-(HCOH)(1+),368.88,982.58,y8(1+),134860.36152207776,394.6757231927231,0.35
,a4-(CH3SH)(1+),368.88,982.58,y8(1+),134860.36152207776,394.6757231927231,0.37
,b4-(CH2S)-(HCOH)(1+),368.88,982.58,y8(1+),134860.36152207776,394.6757231927231,0.37
27,,491.24,556.18,,16279.816932347423,392.5632041609118,
28,,981.89,1112.54,,26257.665907714658,391.03142691118984,
29,y4(1+),487.36,912.42,a8(1+),11766.26268629661,388.0115570698349,0.117
30,y5(1+),600.53,781.43,b7-(HCOOH)(1+),5760.298333612161,384.16583753409077,0.15
,y5(1+),600.53,781.43,a7-(H2O)(1+),5760.298333612161,384.16583753409077,0.15
,y5(1+),600.53,781.43,b7-(CH2S)(1+),5760.298333612161,384.16583753409077,0.151
31,y5(1+),600.61,626.8,bi(3-7)(1+),8801.00194761229,378.214483599279,0.569
32,b4-(H2O)(1+),426.85,982.9,y8(1+),88612.16778655871,366.7116975553237,0.511
33,y3(1+),359.11,868.21,bi(3-9)(1+),3860.397828733863,366.58914742723067,0.282
34,ai(3-5)-2(NH3)(1+),279.86,886.17,y7(1+),3583.079489527198,363.78484059359806,0.704
,b3-2(NH3)(1+),279.86,886.17,y7(1+),3583.079489527198,363.78484059359806,0.712
35,y4(1+),486.69,591.54,bi(4-8)-2(H2O)(1+),4864.626738753828,361.9155442932729,0.656
36,,343.87,984.03,,40474.897854170325,355.55668843913946,
37,,210.81,983.9,,21621.666036376966,339.2279491982618,
38,,453.78,1181.59,,4545.698569604434,337.0063139053476,
39,,983.36,1146.31,,8421.385259347171,327.4718752499789,
40,,295.3,982.36,,54160.33996766496,326.82693235242385,
41,,470.01,924.28,,4477.779660748884,322.2794850676261,
42,,487.0,1252.55,,20510.913189004517,316.3064384245897,
43,,359.39,683.49,,5957.949286585251,308.9180440192834,
44,a3-(NH3)-(HCOH)(1+),238.82,982.64,y8(1+),34846.867974727385,308.4503812522416,0.357
,a3-(H2O)-(HCOH)(1+),238.82,982.64,y8(1+),34846.867974727385,308.4503812522416,0.634
45,,1069.09,1234.24,,12262.69955508272,303.98271466470163,
46,,565.35,1114.42,,5917.535862960177,303.25975550696046,
47,,286.96,1113.99,,7152.913632726684,302.078493975656,
48,,331.63,417.17,,12155.168167670561,299.77857833430824,
49,,754.3,1113.39,,4460.746687112028,291.71811663953815,
50,,491.47,633.42,,5295.995031301972,291.6225487194376,
51,,556.58,1082.29,,2914.7287620787138,289.1572551337137,
52,,269.11,1068.73,,6317.778951734191,288.65389228396384,
53,,630.72,1115.47,,4014.8286264111416,287.2983455121979,
54,,982.27,1173.3,,2209.8936500213636,285.39313578145175,
55,,399.67,983.67,,40233.07149622992,284.9340403089457,
56,,216.6,334.44,,3754.5144045017237,284.2568366480881,
57,bi(6-7)(1+),285.82,600.33,y5(1+),3933.7118207521307,284.1266153759,0.324
,a3(1+),285.82,600.33,y5(1+),3933.7118207521307,284.1266153759,0.393
58,,229.07,983.62,,9815.17065285839,277.3733917097171,
59,,470.2,1234.82,,4170.656522029173,277.0169178757799,
60,,941.02,1051.54,,7962.234168372215,275.6332383663787,
61,,268.7,313.42,,6956.976055693558,274.061116541971,
62,,601.17,886.01,,8451.74901706072,269.9821221183907,
63,y6-(HCOH)-(HCOH)(1+),654.8,695.59,b6-(NH3)(1+),1844.3521525634658,269.3138797071618,0.626
64,,487.14,716.16,,3635.0346375071135,266.4272075152926,
65,,425.91,599.55,,4356.038264514894,265.1995943385721,
66,,246.14,828.71,,6293.90589774426,264.89010097692534,
67,y5(1+),600.63,684.74,a6(1+),5129.4865175305285,264.70925668867034,0.414
68,,513.75,1252.33,,4660.0144403282375,263.367852103483,
69,,828.08,1235.97,,7032.560973426009,262.0794534451482,
70,y5(1+),600.6,791.29,b7-2(H2O)(1+),2635.982768495005,260.69271417182733,0.251
71,,491.23,740.32,,5468.322400183545,260.61466887169894,
72,,359.0,581.97,,3324.918960904199,259.0996506867324,
73,,591.51,1253.15,,3449.518584265095,258.99281419054324,
74,,640.75,828.07,,3602.206371063209,258.89571540290893,
75,,294.24,556.95,,4198.049868368049,258.4537240215133,
76,,1024.65,1113.28,,3713.577736408526,258.1572606959199,
77,b4-(CH3SH)-(HCOH)(1+),366.91,600.0,y5(1+),4874.663250922452,255.96908756390872,0.497
78,,229.28,359.02,,3663.5467734290733,255.49825855171787,
79,y5-(NH3)(1+),583.49,827.3,b7(1+),1998.9034233800726,255.21634654092418,0.184
80,,984.89,1339.73,,3494.6238887871364,254.51603856089508,
81,,331.73,1052.07,,4429.931945195543,254.3644151072473,
82,y2-(NH3)(1+),228.86,1182.34,b10(1+),3253.390079415422,254.2243835354998,0.732
83,,940.12,1095.92,,2300.126927417873,253.82761705116,
84,,705.14,908.09,,4752.90634168862,252.4070169643555,
85,,754.61,982.2,,2832.2128613546956,251.56225458615,
86,,491.9,869.09,,10241.320682122703,250.001810999426,
87,a4(1+),417.03,964.97,y8-(H2O)(1+),5406.96591403594,249.4297580446209,0.465
,a4(1+),417.03,964.97,y8-(NH3)(1+),5406.96591403594,249.4297580446209,0.611
88,,346.3,826.51,,7587.569482545739,248.952419031673,
89,,314.23,640.54,,3796.651850164285,248.6670380559237,
90,,305.09,983.05,,3873.4398193942357,247.67507020758046,
91,,368.5,544.14,,2803.527259900484,246.72081261738467,
92,,1050.98,1113.34,,12612.55881235285,246.26632395054418,
93,,482.28,1113.25,,4648.050491921166,246.20656988969412,
94,,691.09,717.68,,1537.071771358346,245.79610643349162,
95,,331.89,1234.61,,4841.363672462958,245.77422988991944,
96,,399.93,1009.53,,2480.0432483996556,245.42556272579603,
97,,1068.02,1114.74,,18167.437528298786,244.11600552152848,
98,,327.67,491.76,,9462.633973518212,241.73859510329146,
99,,382.39,488.5,,8413.129402051567,241.47095364397484,
100,,1180.66,1235.12,,6469.624464015241,241.32730195198565,
101,,1164.56,1253.62,,7114.335483025228,240.10002537919783,
102,,346.1,637.54,,2368.99518421677,239.7137992950911,
103,,636.68,922.16,,2148.902567617848,239.68899238521456,
104,,682.79,939.98,,4994.531522434605,239.02812102191496,
105,,922.35,940.88,,5489.8592551966,238.22813677278177,
106,,312.92,826.51,,3968.616634118767,237.47193548253097,
107,,613.25,981.2,,9654.569617791654,237.20348024135492,
108,a3-(NH3)(1+),269.3,358.82,y3(1+),7579.462510419547,236.60635326304774,0.437
,ai(7-9)-(HCOH)-(HCOH)(1+),269.3,358.82,y3(1+),7579.462510419547,236.60635326304774,0.443
109,a3-2(NH3)-(HCOH)(1+),222.45,690.83,bi(4-9)-2(NH3)-(HCOH)(1+),3029.891860469459,235.75110470110593,0.571
,a3-2(NH3)-(HCOH)(1+),222.45,690.83,ai(4-9)-2(H2O)(1+),3029.891860469459,235.75110470110593,0.614
110,,557.25,716.15,,5982.729552835882,234.41442383028428,
111,b3-(H2O)(1+),295.61,1066.26,y9-(NH3)-(HCOH)(1+),1606.8001876620367,234.36317031822298,0.666
112,,808.89,886.07,,2237.3717826114744,234.01510725840683,
113,,226.57,1114.13,,4944.742936262816,232.6813533612165,
114,,781.36,1113.53,,4121.164423432457,232.12308576376273,
115,,428.2,1235.97,,3771.4785086191973,231.56620893770642,
116,,656.05,1069.34,,4204.510463462515,231.5430972895948,
117,,614.35,791.87,,4955.728278230096,230.30408945714194,
118,,333.47,1068.94,,6707.71559594522,230.14638245524466,
119,,1098.23,1252.42,,1853.4766744496815,229.56432953801234,
120,,637.53,696.28,,4003.717000020501,229.3338140941515,
121,,427.09,591.57,,2472.845556995834,228.56029957276263,
122,,244.91,942.44,,3010.806112610372,228.4946723453138,
123,,690.93,922.31,,4659.255985221091,228.43721243663498,
124,b4(1+),445.03,715.45,y6(1+),2917.4884130968694,228.02571892939707,0.224
125,,369.05,1136.44,,2859.497581342572,227.28511731795274,
126,,426.76,581.24,,2918.1705466782983,226.88604738203054,
127,,332.32,1254.37,,6733.198774079124,226.7416730350978,
128,,417.1,1162.42,,4453.005062108858,225.80461107476626,
129,,964.54,1251.85,,4853.839015331859,225.48779902524225,
130,,695.52,966.97,,3569.6995503326552,225.1399035177865,
131,,685.45,1227.7,,2456.7814118404845,225.10051913262882,
132,,468.88,1183.35,,2475.7513040991835,224.6724912582449,
133,b4(1+),444.97,791.39,bi(5-11)-(NH3)(1+),3405.05130264407,224.1935010922493,0.283
,y4-(HN=C=NH)(1+),444.97,791.39,b7-2(H2O)(1+),3405.05130264407,224.1935010922493,0.311
134,,268.31,1252.73,,4634.666146801495,223.84980955391762,
135,,446.39,738.56,,4390.953844939907,222.83579088671374,
136,a4-(CH2S)(1+),371.11,400.69,bi(5-8)-2(H2O)-(CH3COOH)(1+),2886.963861909878,222.3191448987628,0.484
137,,499.3,982.28,,5223.969605729764,222.26338547166023,
138,,524.53,704.57,,4533.92860630564,222.09046019674673,
139,,567.32,827.32,,3291.5315964718147,221.59494711068695,
140,,201.08,983.71,,4885.381065254471,220.77296060745817,
141,,923.69,1234.54,,3905.8926295576193,220.3620449615794,
142,a3-2(H2O)-(HCOH)(1+),220.94,982.45,y8(1+),14443.08501643206,220.1616326918359,0.769
143,,557.74,1009.27,,4315.618728165426,220.04945867295262,
144,,640.31,942.54,,2009.7808445322928,219.94596819601315,
145,,564.23,985.45,,5102.586623142652,219.65457984424205,
146,,615.18,1052.77,,5406.720716289617,219.6533848753651,
147,bi(3-5)(1+),342.02,885.5,y7(1+),1484.687301712613,218.70393213515322,0.171
,a4-(CH2S)-(HCOH)(1+),342.02,885.5,y7(1+),1484.687301712613,218.70393213515322,0.77
148,,523.7,1069.02,,2123.1533739452916,218.26174892650153,
149,,983.36,1135.88,,7963.98002456232,217.81808198352456,
150,,358.59,695.89,,4984.490071623387,217.5322703301909,
151,,556.66,1095.33,,4958.277928847272,217.36053090705948,
152,,370.79,1255.7,,4401.758937123623,217.3457623153823,
153,,220.2,613.31,,8703.846251942312,216.62955118657896,
154,,259.13,491.33,,2863.9278562680856,216.5492354889813,
155,,210.74,941.7,,2277.964339566067,216.52373007453957,
156,,328.37,664.67,,2366.2515016263924,216.37197556178674,
157,,543.37,1164.65,,2004.2512492149792,216.02537013506407,
158,,524.44,696.28,,1928.0053125658208,215.9608436315074,
159,,334.35,826.5,,2762.774073471858,215.68228829495308,
160,,491.98,965.93,,13061.873990138378,214.7924538380569,
161,,557.72,1194.42,,2082.8081615150472,214.48406434234846,
162,,558.43,801.73,,3838.943672215069,214.3592080817028,
163,,599.63,942.35,,4754.381502512688,213.58250702928498,
164,bi(6-7)-(H2O)(1+),267.98,600.28,y5(1+),4343.6760911749625,212.99348748433323,0.18
,a3-(H2O)(1+),267.98,600.28,y5(1+),4343.6760911749625,212.99348748433323,0.242
165,,682.92,1069.38,,4162.52264338335,212.87045691484536,
166,,1070.07,1252.3,,6895.8343946008645,212.66874419665257,
167,,532.98,983.13,,6404.264987468006,212.62993626958936,
168,,556.61,993.1,,1753.1895100954002,212.54768501971446,
169,,286.73,416.37,,2779.899571404555,212.48947576694516,
170,,1097.68,1182.64,,1523.3547531183194,211.85202007745292,
171,,985.05,1041.19,,3410.4736155858272,211.815049851533,
172,,491.28,853.27,,3204.9997243846697,210.71088216109172,
173,,375.82,558.12,,9035.649046903678,210.59582043470522,
174,b4-(CH3CH2SCH3)(1+),368.96,415.61,y4-(HN=C=NH)-(HCOH)(1+),5928.742402063994,210.36615085069838,0.422
,bi(6-8)-(HCOH)(1+),368.96,415.61,y4-(HN=C=NH)-(HCOH)(1+),5928.742402063994,210.36615085069838,0.422
,a4-(H2O)-(HCOH)(1+),368.96,415.61,y4-(HN=C=NH)-(HCOH)(1+),5928.742402063994,210.36615085069838,0.434
,b4-(CH2S)-(HCOH)(1+),368.96,415.61,y4-(HN=C=NH)-(HCOH)(1+),5928.742402063994,210.36615085069838,0.447
,a4-(CH3SH)(1+),368.96,415.61,y4-(HN=C=NH)-(HCOH)(1+),5928.742402063994,210.36615085069838,0.447
175,b4(1+),445.21,461.02,bi(5-8)-2(H2O)(1+),1463.7318109794244,210.30325748024094,0.761
,y4-(HN=C=NH)(1+),445.21,461.02,bi(5-8)-2(H2O)(1+),1463.7318109794244,210.30325748024094,0.763
176,,360.08,913.44,,1447.4218226556468,210.21357260633323,
177,y3-(NH3)-(HN=C=NH)(1+),300.65,369.16,b4-(CH3CH2SCH3)(1+),6476.333168838546,210.0138578335524,0.463
,y3-(NH3)-(HN=C=NH)(1+),300.65,369.16,a4-(H2O)-(HCOH)(1+),6476.333168838546,210.0138578335524,0.465
,y3-(NH3)-(HN=C=NH)(1+),300.65,369.16,b4-(CH2S)-(HCOH)(1+),6476.333168838546,210.0138578335524,0.469
,y3-(NH3)-(HN=C=NH)(1+),300.65,369.16,a4-(CH3SH)(1+),6476.333168838546,210.0138578335524,0.469
178,,313.3,1097.4,,1595.8352216000178,209.9313730622765,
179,,655.89,663.69,,2525.689137757978,209.83782904918286,
180,,624.35,1070.03,,3462.4818095320516,209.743608966642,
181,,492.36,992.65,,2628.859487825534,209.7142377581179,
182,,416.19,1112.89,,6774.06674364455,208.20723984214902,
183,,984.04,1206.34,,2110.9160700299367,207.44372834712388,
184,,614.43,887.45,,10675.957672221892,207.4335456159247,
185,b3-2(H2O)-(HCOH)(1+),247.47,600.05,y5(1+),4163.732170228753,206.74440182465628,0.783
186,b4(1+),445.16,624.31,bi(5-9)(1+),4542.33450554821,206.70132276599008,0.095
,y4-(HN=C=NH)(1+),445.16,624.31,a6-(CH3COOH)(1+),4542.33450554821,206.70132276599008,0.144
187,y5(1+),601.0,670.07,ai(2-7)-(HCOH)(1+),2753.8329581967837,206.55610892522364,0.68
188,,230.82,491.7,,6730.289709083628,205.76616407794236,
189,,914.93,1235.36,,3875.4648610311665,205.7475626541624,
190,y5-(NH3)(1+),583.23,599.98,ai(3-7)(1+),3098.359491936076,205.609643559858,0.673
191,,221.06,1233.22,,2471.032114958079,205.38817319929313,
192,,427.75,627.71,,2363.4869146058245,204.542022951778,
193,,296.4,384.81,,4032.494720308489,204.32203138907755,
194,,295.21,490.83,,3416.173583521645,203.97246502846247,
195,y3(1+),359.0,939.53,bi(2-9)-(HCOH)(1+),4967.445619341343,203.94060978887117,0.242
196,,409.31,705.27,,2346.163228708684,203.779548425688,
197,,400.62,601.67,,6451.172913934488,203.77386410077833,
198,,690.9,885.87,,4796.338158381149,203.56524933680532,
199,,809.34,1069.9,,3721.259526597195,203.51892339966682,
200,,492.71,1034.4,,4423.8985697012495,203.47894249983977,
201,,220.78,313.61,,4693.0223205066,203.46732060929622,
202,ai(2-5)-(NH3)-(HCOH)(1+),368.19,884.89,y7(1+),2715.7486054490123,203.21698901240904,0.63
203,,854.45,1115.46,,2258.2735501752595,202.91862168054502,
204,,492.2,1209.12,,6510.670341023298,202.85402110169912,
205,,296.47,1337.92,,2661.142509919812,202.74397760310544,
206,,600.29,970.04,,2281.3662957509255,201.503226980165,
207,b3-(HCOH)(1+),284.64,982.25,y8(1+),8123.17744198951,201.4862827019252,0.544
,ai(2-4)-2(NH3)(1+),284.64,982.25,y8(1+),8123.17744198951,201.4862827019252,0.602
208,,1114.58,1153.68,,2991.9840917251972,201.45407718925364,
209,,301.66,314.78,,3535.8464677975817,201.31232368752774,
210,,251.22,1135.63,,1959.5874004378002,200.85859727872162,
211,,398.61,1164.43,,2471.5577291850263,200.0502504429328,
212,,215.81,417.7,,4771.807024370638,199.9467958271222,
213,,370.02,630.26,,2230.334172511616,199.93854482240948,
214,,491.7,800.16,,3252.2295130128946,199.82490965666253,
215,,371.82,1114.3,,7435.290549195985,199.78130028381446,
216,bi(7-8)-(H2O)(1+),210.79,445.0,y4-(HN=C=NH)(1+),3820.7161164383665,199.65565309702424,0.425
,y2-2(H2O)(1+),210.79,445.0,b4(1+),3820.7161164383665,199.65565309702424,0.696
217,,315.01,655.25,,2639.892067353864,199.650997199368,
218,,312.18,556.6,,6471.717550474415,199.5888032308112,
219,,885.75,923.46,,4126.181807370449,199.3018846221012,
220,,615.17,912.33,,3510.885716398542,199.2967850210343,
221,,664.64,1070.44,,4560.483424548868,199.28182048293777,
222,bi(5-6)-(NH3)(1+),251.37,655.65,y6-(HCOH)-(HCOH)(1+),2278.1131398271164,198.91271673641674,0.347
223,,492.24,526.08,,7209.341912603393,198.48565601207764,
224,,1114.61,1182.74,,14692.774886499657,198.39238354220024,
225,,599.92,1181.25,,5960.85438366959,198.390022002436,
226,,246.05,333.76,,2874.0259486851432,198.16479676134955,
227,,482.6,691.65,,3584.608957529916,197.8918817434825,
228,,906.68,981.9,,2226.423334954778,197.74052429751097,
229,,885.47,1051.9,,3581.8870050153205,197.4771105250231,
230,,352.29,360.13,,6175.872745364323,196.6537393570204,
231,,523.75,1234.67,,2000.6164300655569,196.56517967177285,
232,y4-(H2O)(1+),469.7,694.6,bi(3-8)-(CH2S)(1+),2644.0659431877125,196.14825404355125,0.452
,y4-(H2O)(1+),469.7,694.6,b6-(H2O)(1+),2644.0659431877125,196.14825404355125,0.456
,y4-(H2O)(1+),469.7,694.6,bi(3-8)-(HCOOH)(1+),2644.0659431877125,196.14825404355125,0.456
,y4-(H2O)(1+),469.7,694.6,ai(3-8)-(H2O)(1+),2644.0659431877125,196.14825404355125,0.461
,bi(7-10)(1+),469.7,694.6,b6-(H2O)(1+),2644.0659431877125,196.14825404355125,0.595
,y4-(NH3)(1+),469.7,694.6,bi(3-8)-(CH2S)(1+),2644.0659431877125,196.14825404355125,0.601
,y4-(NH3)(1+),469.7,694.6,bi(3-8)-(HCOOH)(1+),2644.0659431877125,196.14825404355125,0.604
,y4-(NH3)(1+),469.7,694.6,b6-(H2O)(1+),2644.0659431877125,196.14825404355125,0.604
,y4-(NH3)(1+),469.7,694.6,ai(3-8)-(H2O)(1+),2644.0659431877125,196.14825404355125,0.607
233,,382.65,826.95,,2719.4000488577667,195.65262812233715,
234,,846.82,982.26,,1811.2136406635989,195.6101554975001,
235,,230.25,416.5,,2152.5952423408203,195.46035167074476,
236,,957.35,1114.1,,2019.632381007183,195.4355693627716,
237,,427.2,513.93,,1934.4075745563157,194.35266716019964,
238,a3-2(H2O)(1+),250.37,664.57,bi(4-9)-(CH3COOH)-(HCOH)(1+),5368.616360258917,194.30219322002415,0.791
239,,885.7,1226.04,,4506.65127130996,194.23910835605858,
240,,369.64,822.36,,3357.574678035864,194.2108931073949,
241,,1252.27,1340.8,,2121.7733909200197,193.87602991223585,
242,,452.69,1112.99,,2748.838466750982,193.7017076895525,
243,,445.03,1224.91,,3286.1600560075503,193.45520323886538,
244,,683.92,1112.99,,5656.819580456734,192.9975376430804,
245,ai(7-11)-2(H2O)-(HCOH)(1+),447.03,645.84,b6-2(H2O)-(HCOH)(1+),1792.7401800913979,192.36889672985888,0.591
246,,333.67,983.31,,14854.556666174969,192.26054991094355,
247,,696.14,1112.99,,11620.93536162645,192.218197872068,
248,,636.06,705.11,,2912.2362067153654,192.15071175507498,
249,,654.9,1163.36,,1166.9941263458254,192.10305911032992,
250,,940.44,1252.8,,9331.931993392107,191.8672543588142,
251,,614.8,783.47,,4153.476208959704,191.77733098458648,
252,ai(4-6)-(CH3CH2SCH3)(1+),295.63,673.43,y6-(HN=C=NH)(1+),3066.52508472234,191.7292997257308,0.462
,b3-(H2O)(1+),295.63,673.43,y6-(HN=C=NH)(1+),3066.52508472234,191.7292997257308,0.571
253,,964.62,1183.38,,2577.0578206181344,191.64148505975703,
254,,614.5,943.82,,5767.852340188185,191.6288567251076,
255,y4-2(NH3)(1+),452.89,491.32,ai(4-8)-(CH3SH)-(CH3COOH)(1+),4928.326626651164,191.22111478545776,0.361
,y4-2(NH3)(1+),452.89,491.32,bi(4-8)-(CH3CH2SCH3)-(CH3COOH)(1+),4928.326626651164,191.22111478545776,0.365
256,,345.61,482.88,,3294.7979710795234,191.16780123405013,
257,,981.49,1067.54,,4066.848458662281,190.26213465253502,
258,,685.92,827.4,,3745.7756549381247,189.55037082362546,
259,,614.74,1238.11,,5868.084475746945,189.28746512253113,
260,bi(5-7)-2(H2O)(1+),346.62,600.23,y5(1+),7044.340493606064,188.67716849735248,0.57
261,,491.59,840.99,,4138.341101794896,188.65018670630806,
262,,295.62,1153.23,,1558.9877152535548,188.2678833249772,
263,,296.01,348.1,,3602.6756763397425,188.1014275208373,
264,,445.99,654.93,,3892.0005808298356,188.00815072909035,
265,,740.65,1181.47,,1799.7451541610083,187.540603857399,
266,,416.36,913.42,,1292.959889921216,187.17556727274925,
267,,345.22,427.82,,2407.4978247337426,187.13727516327606,
268,,268.53,829.7,,1863.4070286995418,187.05586213115436,
269,,418.06,1251.83,,4930.0273120341535,187.00893033972275,
270,b3(1+),313.52,600.69,y5(1+),7964.1833391016135,186.9018916477468,0.756
271,,600.42,1123.65,,1696.0750823551796,186.78103242363957,
272,,251.02,1114.22,,11917.686504824145,186.58721410174806,
273,,982.26,1025.38,,2025.801092146465,186.38234254509734,
274,,680.77,982.65,,6414.265226722796,185.80393542310588,
275,,427.33,524.27,,1945.7593437104642,185.6548061722643,
276,,370.78,1068.71,,6010.962278226706,185.4194642432267,
277,,556.19,981.93,,4491.31069641785,185.2827564502063,
278,,1049.55,1182.78,,2193.8853758748232,185.02670938222914,
279,,400.15,695.16,,4221.6887589170465,184.6341221344001,
280,,625.41,941.07,,1897.3307659640427,184.58881056013732,
281,,691.1,1068.25,,5871.3576030608365,184.5416927565844,
282,a4-2(H2O)-(HCOH)(1+),351.63,886.01,y7(1+),2280.836811906949,184.369979329556,0.639
,ai(2-5)-2(NH3)-(HCOH)(1+),351.63,886.01,y7(1+),2280.836811906949,184.369979329556,0.672
283,ai(5-8)-2(H2O)-(CH3COOH)(1+),372.06,383.11,a4-2(NH3)(1+),1693.4816742245391,184.23826508806317,0.192
284,,791.39,984.47,,3045.510207748369,184.17126400073033,
285,,469.82,1164.3,,2064.0602180673172,184.11186232617587,
286,,663.99,965.82,,3299.9852215816336,183.92562179361298,
287,,398.72,1070.41,,4156.2988467880905,183.6564292669273,
288,,1050.8,1226.6,,2856.113520209085,183.54733779561465,
289,a4-2(NH3)(1+),383.37,469.44,y4-(H2O)(1+),3300.6685033682375,183.5456882009631,0.227
290,b3(1+),314.02,698.09,y6-(NH3)(1+),4656.189226116477,183.35425235368152,0.347
,b3(1+),314.02,698.09,y6-(H2O)(1+),4656.189226116477,183.35425235368152,0.716
,b3(1+),314.02,698.09,ai(4-9)-(HCOH)(1+),4656.189226116477,183.35425235368152,0.745
291,,217.25,1068.95,,1967.5281096469341,182.994255369856,
292,,348.07,613.65,,6500.008670639979,182.89448629593446,
293,,245.34,627.13,,1695.3588464169532,182.65058587962415,
294,b5-(H2O)(1+),523.85,600.65,y5(1+),2168.088248841928,182.56519882786662,0.516
,ai(3-7)-(CH3CH2SCH3)(1+),523.85,600.65,y5(1+),2168.088248841928,182.56519882786662,0.631
295,,492.34,1328.37,,4052.795981385838,182.51601760486852,
296,,558.45,731.65,,2198.172388530623,182.5001021877386,
297,,444.71,683.35,,5544.918628892998,182.4811424909551,
298,,400.28,1050.77,,2622.867863873214,182.11842397413983,
299,,409.12,985.67,,1881.2644362607168,181.9534114808269,
300,,315.09,966.11,,2282.7279349552746,181.94892357462737,
301,a4-2(NH3)-(HCOH)(1+),352.69,964.33,y8-(H2O)(1+),1716.2461760697809,181.31664582475173,0.541
302,,452.99,613.56,,3040.6468092565287,181.21908920372456,
303,,492.02,573.9,,4852.394239095449,181.15920532866764,
304,,331.38,1181.68,,3932.580805655912,181.0906010036832,
305,,886.44,939.97,,4058.733530105562,180.73475587670663,
306,,493.38,765.2,,2908.490701557982,180.6039114911163,
307,,264.07,368.99,,2889.9414878231405,180.38761451885082,
308,,444.19,1135.27,,1279.1444910937207,180.37096584355004,
309,ai(5-7)-(HCOH)(1+),324.55,600.81,y5(1+),2046.123743323636,180.35115297820002,0.763
310,,548.81,1253.17,,4118.59257280326,180.27396634301383,
311,,808.5,1182.38,,1237.2843646954238,180.11923228423493,
312,y2(1+),245.79,811.09,ai(4-10)-(HCOH)(1+),2139.1466028630884,179.92231367595897,0.739
,y2(1+),245.79,811.09,b7-(NH3)(1+),2139.1466028630884,179.92231367595897,0.774
313,,400.86,542.99,,3788.880443492217,179.78635837768513,
